StimuliName,Vote,PresentationTime,DecisionTime
longdress_ply_TMC1-rahtN_r5_rotate2.mp4,44,10.03,0.68
Matis_ply_TMC1-rahtN_r3_rotate2.mp4,16,10.00,0.66
loot_ply_TMC2-randomAcN_r4_rotate2.mp4,87,10.01,0.61
soldier_ply_TMC1-rahtN_r4_rotate2.mp4,79,10.00,0.80
LubnaFriends_ply_orig_rotate2.mp4,68,10.01,0.78
loot_ply_TMC2-randomAcN_r1_rotate2.mp4,27,10.00,0.63
soldier_ply_TMC1-rahtN_r5_rotate2.mp4,72,10.02,0.93
AxeGuy_ply_orig_rotate2.mp4,72,10.00,0.75
redandblack_ply_TMC2-allIntraN_r2_rotate2.mp4,55,10.01,1.03
soldier_ply_TMC2-allIntraN_r3_rotate2.mp4,65,10.02,0.61
loot_ply_TMC2-randomAcN_r3_rotate2.mp4,62,10.01,1.17
longdress_ply_TMC2-allIntraN_r4_rotate2.mp4,63,10.02,1.61
soldier_ply_TMC2-allIntraN_r4_rotate2.mp4,68,10.02,0.51
redandblack_ply_TMC2-randomAcN_r5_rotate2.mp4,64,10.01,0.70
longdress_ply_TMC2-allIntraN_r3_rotate2.mp4,62,10.01,0.77
loot_ply_TMC2-allIntraN_r5_rotate2.mp4,83,10.01,0.87
Rafa2_obj_Draco-JPEG_lev2_rotate2.mp4,22,9.99,0.70
LubnaFriends_obj_Draco-JPEG_lev5_rotate2.mp4,77,10.01,1.05
soldier_ply_TMC2-randomAcN_r2_rotate2.mp4,48,10.01,0.63
longdress_ply_TMC2-randomAcN_r4_rotate2.mp4,53,10.01,0.75
AxeGuy_ply_TMC1-rahtN_r3_rotate2.mp4,14,10.01,0.97
soldier_ply_TMC2-randomAcN_r1_rotate2.mp4,22,10.00,1.18
Rafa2_obj_Draco-JPEG_lev5_rotate2.mp4,90,10.02,1.09
loot_ply_TMC1-rahtN_r4_rotate2.mp4,67,10.01,0.78
longdress_ply_orig_rotate2.mp4,65,10.02,1.52
Rafa2_ply_orig_rotate2.mp4,64,10.02,0.70
